customer_id,acquisition_month,cancelled_month,sex
0c0495f8-645d-43a4-82b1-402acdf2a04c,2020-01-01,2020-02-01,female
0c059237-e8c0-47c8-9554-670e8924304e,2020-01-01,2020-02-01,female
0c086450-446f-4f94-8d82-83fe119945f9,2020-01-01,2020-02-01,female
0c0d3de4-a7ee-491e-a4b2-4173482b20fa,2020-01-01,2020-02-01,female
0c136306-7bff-4f67-a7c1-7a55842e803d,2020-01-01,2020-02-01,female
0c152e9b-099d-40be-b017-cae8f002c025,2020-01-01,2020-02-01,female
0c1763c2-0785-451c-bfaa-e638eeafc222,2020-01-01,2020-02-01,female
0c1c9868-dcf0-4a33-b4d8-b973f4bfd23b,2020-01-01,2020-02-01,female
0c1fb62d-a6f2-4a51-836b-0a0b92d88b5c,2020-01-01,2020-02-01,female
0c216f70-629e-4e47-b09f-cec03d63e811,2020-01-01,2020-02-01,female
0c233a0b-8d0a-4d10-9364-d8113bd4488f,2020-01-01,2020-02-01,female
0c2596ad-c6cf-48aa-ab21-5efe158b5899,2020-01-01,2020-02-01,female
0c28c794-fba4-4e0e-b343-5501b7f07192,2020-01-01,2020-02-01,female
0c2eaff6-5fc4-4d08-a319-a1cfa78ad414,2020-01-01,2020-02-01,female
0c335331-18d7-4f62-8b7f-6ca490e15b60,2020-01-01,2020-02-01,female
0c37761b-1f93-48bb-8449-ec0c7f027e2d,2020-01-01,2020-02-01,female
0c3816f1-6013-4049-a104-d1536c355ae6,2020-01-01,2020-02-01,female
0c3bb23a-9191-4967-952b-f7eda2c2a28f,2020-01-01,2020-02-01,female
0c3fd542-9183-4196-8d69-483ceae020fe,2020-01-01,2020-02-01,female
0c410282-cde6-43c7-a1cc-029b7dddd8e6,2020-01-01,2020-02-01,female
0c46bbea-b9d4-4cd9-8c65-6740d17352bd,2020-01-01,2020-02-01,female
0c47df97-b77f-4fe4-9320-363f5377a69e,2020-01-01,2020-02-01,female
0c4a4861-37ac-438f-b3e4-c84e362ad1a1,2020-01-01,2020-02-01,female
0c4a6e5f-e36d-497f-9a33-9d28d8ee91e1,2020-01-01,2020-02-01,female
0c4ab462-0716-4131-bcd2-9a49e1a08393,2020-01-01,2020-02-01,female
0c4c6275-d8d4-44f1-9ce1-1e5b52010a1e,2020-01-01,2020-02-01,female
0c4d58d7-9e30-4d2f-9035-6b79ecb04116,2020-01-01,2020-02-01,female
0c4d776b-5d52-4a62-ba09-4082b107b75a,2020-01-01,2020-02-01,female
0c4f8511-3200-4357-85f7-82c506c6e8a0,2020-01-01,2020-02-01,female
0c522c84-492d-493f-936b-0e6349289c82,2020-01-01,2020-02-01,female
0c564b02-a7b2-42b3-abdd-a5ba21d0a1bd,2020-01-01,2020-02-01,female
0c56af00-1079-45ee-b5d2-b9dcd5ed23fa,2020-01-01,2020-02-01,female
0c5b222c-b480-4b10-87dc-a763d8ea2529,2020-01-01,2020-02-01,female
0c5d3e84-c9d3-492a-8fda-297f564b658d,2020-01-01,2020-02-01,female
0c5f03f6-5215-4414-a785-899dc12873eb,2020-01-01,2020-02-01,female
0c604b4f-df13-4025-aa03-fce78eecfa06,2020-01-01,2020-02-01,female
0c62a34b-65c6-48fb-8f47-c3b20ee17a1c,2020-01-01,2020-02-01,female
0c62d45f-372a-4169-98af-c80ffb35f016,2020-01-01,2020-02-01,female
0c62f221-07fd-4af0-808a-c236c3468a3b,2020-01-01,2020-02-01,female
0c633735-43b4-4c11-97cf-ee27db9ebc9e,2020-01-01,2020-02-01,female
0c635162-4e40-485e-8ed1-301fb6d56e42,2020-01-01,2020-02-01,female
0c64ccca-6213-4da1-aa70-e73e2ed2744f,2020-01-01,2020-02-01,female
0c673ff9-21f8-408e-b793-ff92727bda9e,2020-01-01,2020-02-01,female
0c689b9c-3b86-48b1-b980-7d0bd166db68,2020-01-01,2020-02-01,female
0c695635-62aa-41ef-9ab7-34cffb3056b2,2020-01-01,2020-02-01,female
0c6b6c63-8f86-4c16-9286-88b1f8068b6a,2020-01-01,2020-02-01,female
0c6ffc92-7a65-4a18-931d-7a0d47a31fa3,2020-01-01,2020-02-01,female
0c726a1e-d686-4b56-ab1a-24a76466b1db,2020-01-01,2020-02-01,female
0c73566a-9eb2-4854-bcde-cac8bd315f3c,2020-01-01,2020-02-01,female
0c7529e4-d9e9-4de0-997e-8de2d2ce2d07,2020-01-01,2020-02-01,female
0c760901-27e9-4468-803d-af6e6618dfe7,2020-01-01,2020-02-01,female
0c78a937-efe8-4562-8772-91679cb5a148,2020-01-01,2020-02-01,female
0c7b700c-7489-4d32-bccc-997aa3c92d18,2020-01-01,2020-02-01,female
0c7cf391-3e63-4046-aa00-2aec9c3698cc,2020-01-01,2020-02-01,female
0c851c73-6fbb-4270-93ca-2eb360a6912d,2020-01-01,2020-02-01,female
0c86f4f9-52e8-41cc-8c9d-ca5d614d7297,2020-01-01,2020-02-01,female
0c88d42a-73de-4303-9e90-db2a35a02c3f,2020-01-01,2020-02-01,female
0c8cd2e4-b891-4304-b663-8ba1b5cac4c6,2020-01-01,2020-02-01,female
0c91535c-bbd7-4478-9d93-87104d5adfd7,2020-01-01,2020-02-01,female
0c91fafd-a2e6-45a7-b266-48ff9e8f2949,2020-01-01,2020-02-01,female
0c922161-1d12-4976-b440-ac6f904c5748,2020-01-01,2020-02-01,female
0c955e98-4464-4cb6-bf5a-42355568f7c9,2020-01-01,2020-02-01,female
0c9b05c5-0f78-40a1-962e-f59a288f7d50,2020-01-01,2020-02-01,female
0c9db2a0-9321-4753-99f6-b858f034c1e3,2020-01-01,2020-02-01,female
0c9dc580-cdee-43e9-8ad0-b9604ca16362,2020-01-01,2020-02-01,female
0c9e4236-9714-4cdf-b7e9-0fe36c75c1b0,2020-01-01,2020-02-01,female
0ca1846a-d32e-4ff1-85e1-45d5105427c9,2020-01-01,2020-02-01,female
0ca4c8c8-12a5-4987-8620-1074ba4fd7d3,2020-01-01,2020-02-01,female
0ca4fc4a-ca29-4f15-8ce1-c5d9902ce6fb,2020-01-01,2020-02-01,female
0ca538e7-f913-4e1e-89ba-414353d5efcb,2020-01-01,2020-02-01,female
0ca6d123-deed-47dc-895c-37623c5ceb7d,2020-01-01,2020-02-01,female
0ca7f527-7dca-4e32-8abc-932c1d0b4b9d,2020-01-01,2020-02-01,female
0cb47f2d-3734-499d-a7b8-8c3aa3595c91,2020-01-01,2020-02-01,female
0cbbbaaa-472a-492d-a03b-a4398b88fd55,2020-01-01,2020-02-01,female
0cc568b0-5492-46f7-ac2a-f3b43adea759,2020-01-01,2020-02-01,female
0cc611ea-0a75-4bd1-bae3-d4b5c679c720,2020-01-01,2020-02-01,female
0cc727f0-d618-4780-9571-feac92b7bcfc,2020-01-01,2020-02-01,female
0cc8c184-b793-46d3-abe8-b97405d753e4,2020-01-01,2020-02-01,female
0cc8f106-b31f-4a4b-8fdf-9306bdf6084e,2020-01-01,2020-02-01,female
0ccc4359-1b80-4e5d-bfd5-c20342722489,2020-01-01,2020-02-01,female
0ccf8c7c-7c14-4d3f-9f38-290cc9d225c6,2020-01-01,2020-02-01,female
0cd1a54e-611f-432e-b3aa-b29998b4fdbc,2020-01-01,2020-02-01,female
0cd29ae5-aebf-4cf8-be1d-9077bedc0632,2020-01-01,2020-02-01,female
0cd414a1-1ec1-433d-ab00-5db499b950b0,2020-01-01,2020-02-01,female
0cd66363-bc74-44ac-aaa9-9a73a865939d,2020-01-01,2020-02-01,female
0cd8b514-067d-4029-a19d-3d74466e8b0f,2020-01-01,2020-02-01,female
0cdafe8d-65ba-429e-beac-3e59bd482362,2020-01-01,2020-02-01,female
0cdbb1e2-437b-45e5-8030-586431fad0ed,2020-01-01,2020-02-01,female
0ce25d23-1ee9-4dfe-9ef2-f7bfa35ffba0,2020-01-01,2020-02-01,female
0ce55491-c9a0-48dc-af79-019b40e887fe,2020-01-01,2020-02-01,female
0ce5a113-20e1-4489-84fc-ed9f5d16da45,2020-01-01,2020-02-01,female
0ce686ce-31d4-4a0c-b263-e69860fbc37a,2020-01-01,2020-02-01,female
0ce81607-36fa-4dda-a9f1-78b04b4eeb7c,2020-01-01,2020-02-01,female
0cee41de-9cb5-4aad-88b0-e31d90c757c6,2020-01-01,2020-02-01,female
0cf1e147-bf43-4437-91c1-ea44ed2b7642,2020-01-01,2020-02-01,female
0cf54c1e-e4d4-4285-9992-b25455978b7c,2020-01-01,2020-02-01,female
0cf6e326-c321-4087-80d2-cd3ff9835ed5,2020-01-01,2020-02-01,female
0cf87368-e1d8-4201-8169-8c2b7eb67b01,2020-01-01,2020-02-01,female
0cf99f6b-0843-4f02-aeb0-8172986e03a4,2020-01-01,2020-02-01,female
0cfa5370-d433-4518-a503-fd9affc2436b,2020-01-01,2020-02-01,female
0cfad32a-0b05-4df2-b826-79516156b2e3,2020-01-01,2020-02-01,female
0cfba8ac-a322-43e1-a5a9-6941064ee86f,2020-01-01,2020-02-01,female
0cfdef65-6ac6-4383-8da4-c6efb8a615e9,2020-01-01,2020-02-01,female
0cff95c6-2f8b-4e70-8e0b-25e05dfae5d9,2020-01-01,2020-02-01,female
0d0145d3-da77-4e1e-9e98-8262551cc53a,2020-01-01,2020-02-01,female
0d014900-4900-4d5c-bd80-00b9dfb864eb,2020-01-01,2020-02-01,female
0d07385e-9dd7-410e-99f8-a27fe8574e07,2020-01-01,2020-02-01,female
0d0b1886-e31d-4bed-bc66-a42e9e9a4a67,2020-01-01,2020-02-01,female
0d0df952-e178-4cf5-9c1a-9452a5a25ddb,2020-01-01,2020-02-01,female
0d1236d9-ae20-4755-80ac-8e63cc977dca,2020-01-01,2020-02-01,female
0d13970a-cf05-4b79-b0bf-33bf0c4acf2f,2020-01-01,2020-02-01,female
0d13a289-c0b0-4755-b49a-cb954c3f82a4,2020-01-01,2020-02-01,female
0d17e38f-2cc1-4e3c-a5d7-9abffa784fd3,2020-01-01,2020-02-01,female
0d1e8d7f-7666-4f25-a93d-1d08ebac857f,2020-01-01,2020-02-01,female
0d1f06e5-5812-4a03-998e-8c29e838fdc2,2020-01-01,2020-02-01,female
0d20bbab-a476-45de-976b-1226d20b5d9f,2020-01-01,2020-02-01,female
0d2144a2-213e-4a6d-b1d8-b7c4d1cc6896,2020-01-01,2020-02-01,female
0d23f096-f462-44bd-835a-48c99df2f207,2020-01-01,2020-02-01,female
0d250b83-c575-49fe-897c-f359a7f901b8,2020-01-01,2020-02-01,female
0d25966c-add8-4617-a59a-5e3eb1493355,2020-01-01,2020-02-01,female
0d25a302-309e-4c08-be63-8df12d11e635,2020-01-01,2020-02-01,female
0d294f57-cf0e-4498-a2f2-b068dc0732c0,2020-01-01,2020-02-01,female
0d2b322f-e444-45bc-a7a3-8edbfa347a42,2020-01-01,2020-02-01,female
0d2dbc07-9559-4be4-b1b3-2fd6ab880d44,2020-01-01,2020-02-01,female
0d31bd98-fc92-4f7b-8f05-7f65e5ae2219,2020-01-01,2020-02-01,female
0d326d4a-2371-42af-ad55-68dfd75f0052,2020-01-01,2020-02-01,female
0d37063e-7ed6-4d6a-99c2-8f3b45b5e733,2020-01-01,2020-02-01,female
0d388367-6ed5-4906-9a85-1ce416e67ead,2020-01-01,2020-02-01,female
0d38c58d-c4f9-4bf7-b4c5-38b371f0bfd5,2020-01-01,2020-02-01,female
0d3b3cd6-c326-4a7d-b5ab-6833819ea585,2020-01-01,2020-02-01,female
0d3c3dfe-1fa3-47b3-ade9-76ca65829c88,2020-01-01,2020-02-01,female
0d3e29b5-6c29-4a0a-b63b-5c017681b346,2020-01-01,2020-02-01,female
0d43f2f4-d033-492b-bcca-4c7307bac71f,2020-01-01,2020-02-01,female
0d4404f1-a58a-4624-91f0-9d8eb74d60e4,2020-01-01,2020-02-01,female
0d46bbc9-0b52-49d6-90f7-338105c3eb90,2020-01-01,2020-02-01,female
0d4712b3-1a3e-417f-84c8-0cee02de5455,2020-01-01,2020-02-01,female
0d4724e4-41e7-4abd-a891-65a75cec6a96,2020-01-01,2020-02-01,female
0d49ab10-05be-4594-88b9-daa728ede149,2020-01-01,2020-02-01,female
0d4a2218-93cd-4e86-8e31-30d654aae2f8,2020-01-01,2020-02-01,female
0d4c516d-286f-473e-8de8-846def82660f,2020-01-01,2020-02-01,female
0d4deb5c-d409-4899-8882-d073fecd0164,2020-01-01,2020-02-01,female
0d4e9312-04c3-4049-8357-d97fd9373cb1,2020-01-01,2020-02-01,female
0d511bbf-3625-4054-b1ec-0f5ac6e8b684,2020-01-01,2020-02-01,female
0d547937-e8df-41b8-8430-ad1672919c71,2020-01-01,2020-02-01,female
0d56419e-8fb3-4331-a339-fb02794f531b,2020-01-01,2020-02-01,female
0d564564-e4ce-49d9-a677-ffc2b4fba2cf,2020-01-01,2020-02-01,female
0d56d0a4-75f3-464e-849d-6d3cded78e2c,2020-01-01,2020-02-01,female
0d590a1d-f9fb-4fc5-84aa-5af3470bcfa6,2020-01-01,2020-02-01,female
0d5ebf72-c00a-4233-994c-dc901a1c720d,2020-01-01,2020-02-01,female
0d5ef9c6-724c-4982-8b18-59ad2a960a94,2020-01-01,2020-02-01,female
0d63f457-9885-4183-b1ce-0a374be18cce,2020-01-01,2020-02-01,female
0d66c136-6951-4352-b6d5-594deac6b9d7,2020-01-01,2020-02-01,female
0d696afc-a707-4c2f-8e90-bd18badd1f3c,2020-01-01,2020-02-01,female
0d6b890a-0b45-41c1-929f-925d1824880c,2020-01-01,2020-02-01,female
0d6f1fbe-c14d-4e20-81ad-b2d3eb16f848,2020-01-01,2020-02-01,female
0d72e906-5adf-4990-a785-f9df16567546,2020-01-01,2020-02-01,female
0d7859f4-73bf-4948-be30-e4d05211564f,2020-01-01,2020-02-01,female
0d78cb6d-3da6-4b04-9910-5da29522b0a5,2020-01-01,2020-02-01,female
0d7c63b5-78e5-400e-9c95-c7e4bb1165c9,2020-01-01,2020-02-01,female
0d7cdc60-3cc6-4100-bcfe-9eb60a2a5d5e,2020-01-01,2020-02-01,female
0d825ddd-d9a6-4344-98bb-1d710c4a37da,2020-01-01,2020-02-01,female
0d87c27a-87b6-4027-afd2-cbed4d9931a6,2020-01-01,2020-02-01,female
0d893733-6948-4307-875c-cd8ca600cc9b,2020-01-01,2020-02-01,female
0d8ba621-ca16-4570-8515-b5702d8f93dc,2020-01-01,2020-02-01,female
0d8bf52b-b4d1-4c0a-aa14-c0db44bc7f7b,2020-01-01,2020-02-01,female
0d93e8a7-be98-44ea-8147-ca2dcc3a4fa5,2020-01-01,2020-02-01,female
0d942274-499f-49ef-b69f-53efb5110bbb,2020-01-01,2020-02-01,female
0d947933-644f-4914-8415-c566390f3e09,2020-01-01,2020-02-01,female
0d973916-5e2e-4d00-97e8-fb25c0a75496,2020-01-01,2020-02-01,female
0d98f21b-1ecc-4271-8da6-fa63bc5065da,2020-01-01,2020-02-01,female
0d99b1a7-6411-4e97-a982-31552fe121e7,2020-01-01,2020-02-01,female
0d9a821b-b5d6-4569-82ae-b62a57c109a9,2020-01-01,2020-02-01,female
0d9beebd-178e-4f62-949d-ffcf187cf310,2020-01-01,2020-02-01,female
0da05f96-b81b-46f8-bbe5-0d96d510f986,2020-01-01,2020-02-01,female
0da52183-db70-4b6b-a835-52641f20c416,2020-01-01,2020-02-01,female
0da5bb4b-b66c-486e-9889-66751813513f,2020-01-01,2020-02-01,female
0da752be-0dd3-496b-b7dd-6ed1d7e49ce4,2020-01-01,2020-02-01,female
0da84ee7-0814-486b-acc0-576f12299a38,2020-01-01,2020-02-01,female
0dad40f6-9d70-4dc9-901c-f3bb2821ec30,2020-01-01,2020-02-01,female
0dad97a5-eb83-479a-827e-437451f5afd0,2020-01-01,2020-02-01,female
0dae6568-4389-4547-bd87-7989abde28fb,2020-01-01,2020-02-01,female
0daf4f92-46cb-49c0-81ce-2bf9edaaa299,2020-01-01,2020-02-01,female
0db31c45-ab35-4496-8816-9e65f63fd6f5,2020-01-01,2020-02-01,female
0db8df6c-802b-4e77-8472-2425eb61db8a,2020-01-01,2020-02-01,female
0dba0808-fa60-4922-a419-c367c7ae748d,2020-01-01,2020-02-01,female
0dbd03c5-3c3c-4567-bbc2-6c2aedc73502,2020-01-01,2020-02-01,female
0dc2ab96-a418-4e10-b443-8a0197ab9b56,2020-01-01,2020-02-01,female
0dc32578-7ca3-4374-9d9b-b350b939f275,2020-01-01,2020-02-01,female
0dc34d6e-3649-4678-9e65-6c41efb9c376,2020-01-01,2020-02-01,female
0dc5317f-6730-41f3-b9a5-a0d215fe6671,2020-01-01,2020-02-01,female
0dc7160b-4485-4394-bc07-60c16ec7e172,2020-01-01,2020-02-01,female
0dc94687-4554-42de-9d24-97cc891c723d,2020-01-01,2020-02-01,female
0dcc8eb5-e467-4a72-8588-782caa2d61f7,2020-01-01,2020-02-01,female
0dccb71b-aa1b-4c5f-b966-6bec0c6c68bd,2020-01-01,2020-02-01,female
0dd229f1-eca3-4544-bbc8-985cbd664989,2020-01-01,2020-02-01,female
0dd3026e-a883-42b3-b6cd-a89333263066,2020-01-01,2020-02-01,female
0dd410ec-a2cf-4ca5-ade7-3f98ac39bcd3,2020-01-01,2020-02-01,female
0dd5dbdb-eb43-49e4-9492-ef1ed7897a89,2020-01-01,2020-02-01,female
0dda496b-f687-4011-98c5-2d7596cf3102,2020-01-01,2020-02-01,female
0dddf388-5632-4230-bbc7-27e2cdadfe1f,2020-01-01,2020-02-01,female
0ddef26c-fe6d-4612-97ab-ed0caa8208c2,2020-01-01,2020-02-01,female
0ddf2a6e-80b1-4a8f-8772-858bbc1301a1,2020-01-01,2020-02-01,female
0de2df24-c9fd-41ce-b27d-a8b18e799c82,2020-01-01,2020-02-01,female
0de3a7fd-18eb-4904-9bd2-e98383b02a0c,2020-01-01,2020-02-01,female
0dec5f3c-36e2-4400-8fe5-c24581cdafa3,2020-01-01,2020-02-01,female
0def106d-f44f-4ad3-ad0a-3a2007238fe3,2020-01-01,2020-02-01,female
0df09153-8224-4d3d-916a-e303e51abdd2,2020-01-01,2020-02-01,female
0df0b664-c84e-481c-9178-9d033ed68144,2020-01-01,2020-02-01,female
0df2fe25-6943-4419-b418-8ef1b59277d8,2020-01-01,2020-02-01,female
0df38fd5-d97e-40ed-ab65-9a9212ec61b3,2020-01-01,2020-02-01,female
0df3d13e-cabf-40f6-823c-421a9f6f5a5a,2020-01-01,2020-02-01,female
0df6de7f-975d-4c60-b3f4-aa844d4b42ec,2020-01-01,2020-02-01,female
0dfdc35d-0a7c-4466-abaa-febe701b4e33,2020-01-01,2020-02-01,female
0dffa124-651a-48bf-b344-61755b38a61b,2020-01-01,2020-02-01,female
0e00440f-b1b6-4368-8723-d74528ab9130,2020-01-01,2020-02-01,female
0e020f7a-752c-4d64-ad43-0cc355b460b9,2020-01-01,2020-02-01,female
0e0d2b4a-019e-429c-b2dd-e1adbf6dc702,2020-01-01,2020-02-01,female
0e0d75b7-9b4f-4acd-b917-3767d1576b11,2020-01-01,2020-02-01,female
0e0ec490-5fa7-4d81-bfe3-6179f3a3bb85,2020-01-01,2020-02-01,female
0e176259-bbea-4337-acc2-6ab1fb3f68ca,2020-01-01,2020-02-01,female
0e18e7b1-421c-4699-afbb-b087e9c41202,2020-01-01,2020-02-01,female
0e2062c4-ac22-4070-9d8a-fd6cf1f4b64d,2020-01-01,2020-02-01,female
0e227510-f526-4479-af55-b04d35fd0023,2020-01-01,2020-02-01,female
0e241b64-1f6e-49da-9172-b5486710fbd9,2020-01-01,2020-02-01,female
0e252fe7-6afc-482f-8960-9cf061d93ff5,2020-01-01,2020-02-01,female
0e257cce-165b-45cc-a407-8f5e30500b34,2020-01-01,2020-02-01,female
0e2686ef-3bdd-44ec-b5ef-60aa6ce980b5,2020-01-01,2020-02-01,female
0e269380-a55e-4a7d-b958-8ca891335ce6,2020-01-01,2020-02-01,female
0e2a1da5-5832-456a-bb00-2ccf65450f17,2020-01-01,2020-02-01,female
0e2a2d17-405b-4964-8da3-fa400c860502,2020-01-01,2020-02-01,female
0e2d9aca-0060-40d0-b9c6-73cf0b57b7f4,2020-01-01,2020-02-01,female
0e2e377f-4969-4507-86d1-7c915d527a6b,2020-01-01,2020-02-01,female
0e3232ab-434b-470c-8f90-ccdb880d743f,2020-01-01,2020-02-01,female
0e35b93e-4863-4ec3-bf33-14af22feab8e,2020-01-01,2020-02-01,female
0e388a57-2ee0-46eb-b1d9-a5f9cbb3a082,2020-01-01,2020-02-01,female
0e38ac3f-89a4-4086-b0c5-b7b4ef563311,2020-01-01,2020-02-01,female
0e39b5dc-5f04-4f25-8fc1-950c5e003205,2020-01-01,2020-02-01,female
0e3a5e1c-6408-41ed-8c48-f45800355d06,2020-01-01,2020-02-01,female
0e3a64ba-acd6-4d85-a1e9-494ae97dda74,2020-01-01,2020-02-01,female
0e3b67d4-01db-4c67-9ea5-27dc5d267568,2020-01-01,2020-02-01,female
0e3b93cc-d690-45ef-a0d1-dba313cc4949,2020-01-01,2020-02-01,female
0e3cf2a0-51f3-4156-a3a1-9eedd5a54d54,2020-01-01,2020-02-01,female
0e406da8-aad8-459e-bfc9-05483a376862,2020-01-01,2020-02-01,female
0e40832b-09a1-439f-973c-7d4bd1133ca6,2020-01-01,2020-02-01,female
0e424c1a-ae10-45ad-8800-3392e4288b43,2020-01-01,2020-02-01,female
0e43e6b4-5129-44bb-aa62-5794adef0cfb,2020-01-01,2020-02-01,female
0e47ac82-bbec-4298-a9d7-dd962abb4fff,2020-01-01,2020-02-01,female
0e48ad79-5302-497c-acb5-4f01cc536bb6,2020-01-01,2020-02-01,female
0e4ceea1-3b00-4a28-8fca-bf171235a8cc,2020-01-01,2020-02-01,female
0e4e7fe5-6ab7-47c9-b2bc-cc6fbaecc76a,2020-01-01,2020-02-01,female
0e4ecacb-644b-4be3-9792-3c349c048224,2020-01-01,2020-02-01,female
0e52a6c4-7abd-49bb-93ed-f44ce1e782db,2020-01-01,2020-02-01,female
0e55857d-0d4a-49d0-ab76-62d9b7dbe123,2020-01-01,2020-02-01,female
0e56af61-4b83-4865-949d-da6459391e30,2020-01-01,2020-02-01,female
0e57c848-b0cc-45f4-ad06-1a5ec4c83b62,2020-01-01,2020-02-01,female
0e5a335c-cbbc-4666-bc5c-da63a4fc2ee1,2020-01-01,2020-02-01,female
0e5df935-52ec-4e94-b2da-bc255030dae3,2020-01-01,2020-02-01,female
0e5e80b0-2ebf-4bb2-9fad-2b4d77c90c72,2020-01-01,2020-02-01,female
0e5f9389-c936-4ab9-9b87-5d434977f03d,2020-01-01,2020-02-01,female
0e60af4a-bf21-4e09-9c5f-65bd59990d98,2020-01-01,2020-02-01,female
0e656df0-3c03-4420-9bc0-79876ecc9ec9,2020-01-01,2020-02-01,female
0e6581be-3d28-4a05-aad5-9baa35a617ba,2020-01-01,2020-02-01,female
0e6afe74-836a-4a7f-8477-e489096abbd8,2020-01-01,2020-02-01,female
0e77ecfe-9519-43ee-8ed0-22b230a1ce10,2020-01-01,2020-02-01,female
0e78c4fb-834a-4351-8962-dfbe24b982c4,2020-01-01,2020-02-01,female
0e799d1d-5974-4fdd-a164-6b4cabd9cb43,2020-01-01,2020-02-01,female
0e7a760b-93d6-4990-8ed2-3718d47bc074,2020-01-01,2020-02-01,female
0e811d13-db01-4f8d-9f2a-15ee93253a33,2020-01-01,2020-02-01,female
0e833a94-0f18-440d-8d98-7330e7c99212,2020-01-01,2020-02-01,female
0e8534fc-2843-4041-9bef-bcaf34544aae,2020-01-01,2020-02-01,female
0e85e1d2-e93e-4ced-ae91-4199e04c6762,2020-01-01,2020-02-01,female
0e883bbf-e676-4243-87aa-32489e6cd6a8,2020-01-01,2020-02-01,female
0e8d754c-08f6-4377-bfa7-03f6f6eded89,2020-01-01,2020-02-01,female
0e9208d3-c5cf-4820-bde9-4209b100a214,2020-01-01,2020-02-01,female
0e960953-3d35-4a7c-b448-d3343c256165,2020-01-01,2020-02-01,female
0e98685c-d838-4579-8899-c4759ebaf728,2020-01-01,2020-02-01,female
0e996396-40b6-4a7b-bdcb-b68d67243e13,2020-01-01,2020-02-01,male
0e999e13-1388-485f-82aa-78b6b58cf88d,2020-01-01,2020-02-01,female
0e9ce2bf-ca35-46aa-8c2d-d2fac16d2084,2020-01-01,2020-02-01,female
0ea0a0f7-20aa-431b-8e7a-15e22e65babd,2020-01-01,2020-02-01,female
0ea859d3-795f-4715-ac7c-42c28784ef78,2020-01-01,2020-02-01,female
0eb40e3d-5ef5-4fcd-bd8b-11c126b07dae,2020-01-01,2020-02-01,female
0eb44e09-a6a9-4895-8b7f-cff428d46503,2020-01-01,2020-02-01,female
0eb4a63c-c055-452a-827c-bdbcb5461b3f,2020-01-01,2020-02-01,female
0eb717c9-36a9-4e51-8160-10091d6e76cd,2020-01-01,2020-02-01,female
0eb8e879-ac1a-41c8-bd2f-327c193fd4dc,2020-01-01,2020-02-01,female
0ebbe6e7-ea87-485b-b9df-072daa42c156,2020-01-01,2020-02-01,female
0ec14269-42fa-4c10-8ac9-9580b5db0ec4,2020-01-01,2020-02-01,female
0ec1c0c3-d631-4c63-9c4f-252b2c0bdeef,2020-01-01,2020-02-01,female
0ec6a9eb-ddd7-4a72-b9c2-dac9a5bc1f63,2020-01-01,2020-02-01,female
0ec84f4e-f523-4d33-8646-17a5c9f8ed0d,2020-01-01,2020-02-01,female
0ecc16d2-92e8-4d06-bced-35c94fa82e15,2020-01-01,2020-02-01,female
0ecc7936-3721-48f5-96da-5a7a8bc0ca80,2020-01-01,2020-02-01,female
0ece2772-e7c7-4458-8231-aa5b234bcc64,2020-01-01,2020-02-01,female
0ed1bc72-e8f9-414f-b6a1-46c4f390dbff,2020-01-01,2020-02-01,female
0ed4df4e-c9f9-4581-8bdd-c1d75aa34ccb,2020-01-01,2020-02-01,female
0ed74219-f413-4352-aea6-45d253831ba2,2020-01-01,2020-02-01,female
0ed816e6-22b5-4ace-93aa-e408950d8787,2020-01-01,2020-02-01,female
0edd0872-ee3a-4fb8-9d3d-7432017ece74,2020-01-01,2020-02-01,female
0edfc766-d3d0-4220-9b4f-ace76544d9b9,2020-01-01,2020-02-01,female
0ee00fe3-632d-4a4d-8632-c268cffd99c3,2020-01-01,2020-02-01,female
0ee3c649-2a97-43fb-a500-71595ffede22,2020-01-01,2020-02-01,female
0ee4de16-967e-4f10-9fd4-e76d56505051,2020-01-01,2020-02-01,female
0ee5683d-9f48-4f03-9989-51acc4de6d8a,2020-01-01,2020-02-01,female
0ee63f60-269f-4d74-98c5-8a83e370a8bd,2020-01-01,2020-02-01,female
0ee70a59-1f71-4eb1-9d64-728db42660c0,2020-01-01,2020-02-01,female
0ee8baa0-2df7-416e-a17b-d83f16aca477,2020-01-01,2020-02-01,female
0ee9e014-0485-49af-a81e-80a4b9d129db,2020-01-01,2020-02-01,female
0eec9327-a24b-417f-a63e-2229628d5bdb,2020-01-01,2020-02-01,female
0ef04e66-83f3-4a3c-afc8-5ff29d4a34ea,2020-01-01,2020-02-01,female
0ef087b8-4995-4ecd-9a2b-5ec369f49cba,2020-01-01,2020-02-01,female
0ef3e534-4284-4188-82ff-17ba4989253d,2020-01-01,2020-02-01,female
0ef84965-960c-4299-a5b3-59104e5c0302,2020-01-01,2020-02-01,female
0efa508d-1c4b-4a79-bb1d-c97f1156f3f9,2020-01-01,2020-02-01,female
0efe165d-6254-4c21-a601-840fbe8917f1,2020-01-01,2020-02-01,female
0f01eac1-7367-480b-965b-c8072fca53a2,2020-01-01,2020-02-01,female
0f02b25f-1e5d-4deb-ba7d-3c888033d7df,2020-01-01,2020-02-01,female
0f059c0a-6769-4459-aa3a-753665a69568,2020-01-01,2020-02-01,female
0f06099f-1833-4fef-9d3a-a817240c71ed,2020-01-01,2020-02-01,female
0f062f2f-b06d-4f21-9b1e-70fbf3a55ec2,2020-01-01,2020-02-01,female
